School,G,Overall.W,Overall.L,W-L%,SRS,SOS,Conf.W,Conf.L,Home.W,Home.L,Away.W,Away.L,TP,OP,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,DRB,ORB,TRB,AST,STL,BLK,TOV,PF,Pace,ORtg,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA,SEED,POSTSEASON,REGION,YEAR
Creighton,35.0,27.0,8.0,771,18.03,7.17,14.0,4.0,16.0,0.0,7.0,4.0,78.74285714285715,67.88571428571429,1400.0,27.34285714285714,55.05714285714286,497,10.17142857142857,24.542857142857144,414,13.885714285714286,18.685714285714287,743,25.685714285714287,8.371428571428572,34.05714285714286,17.542857142857144,3.971428571428572,1.4,9.771428571428572,17.65714285714286,65.3,120.6,339,446,616,517,642,61,38,589,133,0.2769999999999999,252,3.0,R32,WEST,2014.0
Dartmouth,28.0,12.0,16.0,429,-4.85,-3.24,5.0,9.0,8.0,7.0,4.0,9.0,68.03571428571429,66.57142857142857,1125.0,24.035714285714285,54.142857142857146,444,6.214285714285714,16.392857142857142,379,13.75,20.035714285714285,686,22.357142857142858,10.75,33.107142857142854,12.571428571428571,5.928571428571429,3.071428571428572,12.0,20.035714285714285,64.4,105.2,0.37,303,534,516,523,92,96,501,159,0.32,254,,,,2014.0
Davidson,33.0,20.0,13.0,606,0.81,-3.73,15.0,1.0,8.0,4.0,10.0,4.0,78.51515151515152,72.84848484848484,1340.0,27.151515151515152,56.87878787878788,477,8.272727272727273,22.0,376,15.93939393939394,22.27272727272728,716,23.12121212121212,9.818181818181818,32.93939393939394,13.666666666666666,5.424242424242424,1.7575757575757576,11.454545454545457,20.151515151515152,68.0,113.7,392,387,582,0.5,503,79,44,0.55,145,293,0.28,,,,2014.0
Dayton,37.0,26.0,11.0,703,10.55,5.34,10.0,6.0,13.0,4.0,7.0,4.0,72.1891891891892,66.97297297297297,1490.0,25.27027027027027,54.54054054054054,463,6.567567567567568,17.405405405405407,377,15.08108108108108,22.135135135135137,681,23.64864864864865,11.18918918918919,34.83783783783784,13.108108108108109,6.0,2.5945945945945947,11.945945945945946,19.89189189189189,65.4,109.6,406,319,555,527,519,91,73,524,155,0.34,277,11.0,E8,SOUTH,2014.0
Delaware,35.0,25.0,10.0,714,2.73,-1.1,14.0,2.0,10.0,2.0,11.0,7.0,79.48571428571428,75.65714285714286,1405.0,26.742857142857144,60.22857142857143,444,7.2,20.77142857142857,347,18.8,26.428571428571427,711,25.11428571428572,11.0,36.114285714285714,10.771428571428572,5.942857142857143,3.5142857142857142,9.542857142857144,18.857142857142858,70.9,111.7,439,345,546,481,0.4029999999999999,84,85,504,0.1159999999999999,291,312,13.0,R64,EAST,2014.0
Delaware State,30.0,9.0,21.0,0.3,-12.64,-6.11,5.0,11.0,7.0,7.0,2.0,12.0,61.56666666666667,64.86666666666666,1215.0,21.53333333333333,50.96666666666667,422,5.2,16.166666666666668,322,13.3,19.3,689,22.166666666666668,9.233333333333333,31.4,12.233333333333333,5.066666666666666,3.533333333333333,11.366666666666667,18.066666666666663,61.2,99.4,379,317,512,479,568,0.0819999999999999,108,474,159,288,261,,,,2014.0
Denver,31.0,16.0,15.0,516,0.84,-0.42,8.0,6.0,9.0,4.0,5.0,8.0,65.93548387096774,64.48387096774194,1260.0,22.93548387096774,49.516129032258064,463,8.161290322580646,21.096774193548388,387,11.903225806451612,16.774193548387096,0.71,18.774193548387096,7.290322580645161,26.06451612903226,15.03225806451613,7.0,3.290322580645161,9.903225806451612,20.0,59.2,109.6,339,426,574,0.4539999999999999,655,0.1159999999999999,0.1,546,147,248,0.24,,,,2014.0
DePaul,33.0,12.0,21.0,364,1.5,7.47,3.0,15.0,8.0,9.0,3.0,9.0,69.39393939393939,75.36363636363636,1340.0,23.69696969696969,56.0,423,5.909090909090909,17.575757575757574,336,16.09090909090909,23.51515151515152,684,21.60606060606061,12.303030303030305,33.90909090909091,10.87878787878788,6.696969696969697,4.212121212121212,13.454545454545457,21.60606060606061,67.3,101.6,0.42,314,517,498,0.4589999999999999,98,115,476,0.1669999999999999,0.3379999999999999,287,,,,2014.0
Detroit Mercy,32.0,13.0,19.0,406,-3.25,-0.25,6.0,10.0,8.0,7.0,5.0,12.0,71.09375,70.84375,1305.0,24.3125,58.21875,418,5.96875,18.59375,321,16.5,22625,729,24.21875,12.46875,36.6875,11.5625,7.34375,4.5625,12.75,21.28125,68.0,102.6,389,319,515,514,476,106,0.13,469,156,341,283,,,,2014.0
Drake,31.0,15.0,16.0,484,-0.77,1.03,6.0,12.0,9.0,5.0,4.0,9.0,68.25806451612904,68.2258064516129,1245.0,23.225806451612904,51.354838709677416,452,7.709677419354839,19.451612903225808,396,14.096774193548388,19.741935483870968,714,24.06451612903226,8.483870967741936,32.54838709677419,12.741935483870968,5.516129032258065,2.161290322580645,11.935483870967742,18.41935483870968,64.4,105.5,384,379,562,508,0.5489999999999999,85,64,527,0.1639999999999999,272,274,,,,2014.0
Drexel,30.0,16.0,14.0,533,1.23,-0.24,8.0,8.0,8.0,4.0,6.0,8.0,68.8,67.33333333333333,1245.0,23.933333333333334,56.9,421,5.133333333333334,16.366666666666667,314,15.8,22.3,709,25.2,10.5,35.7,11.766666666666667,4.566666666666666,3.9,8.5,21.266666666666666,63.4,104.6,392,288,0.51,495,492,69,105,466,0.1119999999999999,289,278,,,,2014.0
Duke,35.0,26.0,9.0,743,19.51,8.48,13.0,5.0,17.0,0.0,4.0,5.0,78.42857142857143,67.4,1405.0,26.542857142857144,57.71428571428572,0.46,9.028571428571428,22.88571428571429,395,16.314285714285713,22.37142857142857,729,22.77142857142857,11.714285714285714,34.48571428571429,14.542857142857144,6.971428571428572,3.0,9.371428571428572,19.457142857142856,65.5,119.4,388,397,574,515,0.5479999999999999,106,74,538,121,345,283,3.0,R64,MIDWEST,2014.0
Duquesne,30.0,13.0,17.0,433,0.66,1.03,5.0,11.0,6.0,8.0,7.0,6.0,73.33333333333333,73.7,1200.0,25.03333333333333,56.63333333333333,442,7.266666666666667,20.0,363,16.0,23.9,669,24.566666666666663,10.766666666666667,35.333333333333336,15.233333333333333,5.833333333333333,2.7666666666666666,11.033333333333331,18.0,68.3,107.4,422,353,539,0.5,609,85,0.08,506,0.14,299,283,,,,2014.0
East Carolina,34.0,17.0,17.0,0.5,-4.08,-2.41,5.0,11.0,10.0,7.0,3.0,10.0,72.8529411764706,70.91176470588235,1360.0,23.794117647058822,53.91176470588236,441,8.5,23.11764705882353,368,16.764705882352942,23.5,713,23.264705882352946,10.411764705882351,33.6764705882353,13.470588235294118,6.323529411764706,3.147058823529412,11.705882352941176,17.323529411764707,66.5,109.7,436,429,0.56,487,0.5660000000000001,95,0.0819999999999999,0.52,152,309,311,,,,2014.0
East Tennessee State,35.0,19.0,16.0,543,-5.93,-6.08,10.0,8.0,14.0,6.0,5.0,10.0,76.82857142857142,76.08571428571429,1410.0,25.11428571428572,58.42857142857143,0.43,7.857142857142857,21.65714285714286,363,18.742857142857144,25.057142857142857,748,24.542857142857144,10.514285714285714,35.05714285714286,12.257142857142858,7.685714285714286,3.085714285714286,11.657142857142857,20.0,71.2,107.1,429,371,546,478,488,107,88,497,142,286,321,,,,2014.0
Eastern Illinois,30.0,11.0,19.0,367,-11.53,-4.21,7.0,9.0,7.0,7.0,4.0,11.0,67.66666666666667,73.53333333333333,1200.0,23.433333333333334,53.266666666666666,0.44,5.066666666666666,15.866666666666667,319,15.733333333333333,22.0,715,21.866666666666667,10.5,32.36666666666667,11.966666666666669,5.7,4.8,13.3,19.2,66.4,101.9,413,298,531,496,511,86,135,487,173,316,295,,,,2014.0
Eastern Kentucky,34.0,24.0,10.0,706,0.6,-4.34,11.0,5.0,12.0,2.0,8.0,6.0,78.73529411764706,70.91176470588235,1365.0,25.91176470588235,53.23529411764706,487,9.264705882352942,23.73529411764705,0.39,17.647058823529413,23.47058823529412,752,18.852941176470587,7.147058823529412,26.0,14.647058823529411,8.794117647058824,1.9705882352941173,10.558823529411764,20.794117647058822,67.5,116.3,441,446,611,0.4429999999999999,565,0.13,64,574,141,236,331,15.0,R64,SOUTH,2014.0
Eastern Michigan,37.0,22.0,15.0,595,1.79,0.67,10.0,8.0,16.0,3.0,4.0,11.0,65.48648648648648,61.35135135135136,1495.0,22.16216216216216,54.16216216216216,409,5.054054054054054,16.35135135135135,309,16.054054054054053,23.67567567567568,678,24.135135135135137,11.054054054054054,35.189189189189186,10.62162162162162,8.27027027027027,5.972972972972973,11.324324324324325,18.2972972972973,65.0,99.8,437,302,501,477,479,126,183,456,148,308,296,,,,2014.0
Eastern Washington,31.0,15.0,16.0,484,-5.32,-4.15,10.0,10.0,10.0,4.0,3.0,11.0,76.19354838709677,75.12903225806451,1245.0,26.225806451612904,57.774193548387096,454,8.096774193548388,21.83870967741936,371,15.64516129032258,22.580645161290324,693,25.93548387096774,10.612903225806452,36.54838709677419,13.451612903225806,4.741935483870968,4.290322580645161,12.03225806451613,19.451612903225808,69.5,109.1,391,378,556,0.51,513,68,108,524,149,302,271,,,,2014.0
Elon,32.0,18.0,14.0,563,-4.02,-4.5,11.0,5.0,11.0,4.0,7.0,6.0,74.75,71.28125,1290.0,26.15625,55.90625,468,8.0,21.34375,375,14.4375,19.96875,723,24875,9.0625,33.9375,13.8125,5.03125,2.90625,12.0625,18.0,67.9,109.3,357,382,572,494,528,74,71,539,156,278,258,,,,2014.0
Evansville,33.0,14.0,19.0,424,-3.12,1.2,6.0,12.0,10.0,7.0,3.0,11.0,69.39393939393939,72.21212121212122,1330.0,23.484848484848484,50.66666666666666,464,4.363636363636363,12.06060606060606,362,18.060606060606062,25.151515151515152,718,23.666666666666668,8.363636363636363,32.03030303030303,14.696969696969695,5.03030303030303,3.757575757575758,12.787878787878787,18.87878787878788,66.7,103.2,496,238,554,484,626,75,104,507,0.17,268,356,,,,2014.0
Fairfield,32.0,7.0,25.0,219,-7.37,-0.81,4.0,16.0,4.0,9.0,2.0,13.0,63.4375,70.0,1285.0,21.78125,54.78125,398,6875,20625,333,13.0,18.96875,685,24.3125,11125,35.4375,11.25,4.40625,3.65625,14.65625,22.9375,66.9,94.4,346,376,497,0.5,516,66,0.0969999999999999,0.46,187,305,237,,,,2014.0
Fairleigh Dickinson,31.0,10.0,21.0,323,-11.24,-4.07,6.0,10.0,6.0,6.0,4.0,14.0,69.58064516129032,76.06451612903226,1250.0,23.93548387096774,56.96774193548387,0.42,7.290322580645161,20.516129032258064,355,14.419354838709678,20.032258064516128,0.72,21.032258064516128,10.580645161290322,31.61290322580645,10.935483870967742,6.741935483870968,3.935483870967742,11.741935483870968,21.29032258064516,67.0,103.0,352,0.36,523,0.4539999999999999,457,0.1,108,484,0.15,0.3,253,,,,2014.0
Florida,39.0,36.0,3.0,923,20.69,8.54,18.0,0.0,17.0,0.0,10.0,2.0,69.92307692307692,57.76923076923077,1560.0,24.23076923076923,52.71794871794872,0.46,6.538461538461538,18.23076923076923,359,14.923076923076923,22.33333333333333,668,24.307692307692307,11.205128205128204,35.51282051282051,13.051282051282053,7.0256410256410255,3.025641025641025,10.717948717948715,15.666666666666666,62.9,111.1,424,346,552,0.5379999999999999,539,0.1119999999999999,86,522,145,347,283,1.0,F4,SOUTH,2014.0
Florida A&M,32.0,14.0,18.0,438,-12.31,-7.58,8.0,8.0,9.0,3.0,3.0,14.0,71.28125,74.0625,1290.0,25.28125,62.8125,402,6.65625,19.90625,334,14.0625,21.5,654,24.3125,14.84375,39.15625,11.25,7.40625,4125,14.5625,24.0,72.0,98.3,342,317,488,494,445,102,102,455,166,359,224,,,,2014.0
Florida Atlantic,32.0,10.0,22.0,313,-5.12,-0.42,5.0,11.0,7.0,8.0,3.0,11.0,66.25,68.5,1280.0,23.34375,55.0,424,6.5625,19.65625,334,13.0,20.21875,643,24.5,12375,36875,11875,4.71875,4.59375,13.03125,18.75,65.5,101.1,368,357,513,0.51,509,72,115,484,168,346,236,,,,2014.0
Florida Gulf Coast,35.0,22.0,13.0,629,-1.97,-5.76,14.0,4.0,16.0,2.0,6.0,10.0,71.54285714285714,66.82857142857142,1409.0,26.11428571428572,55.94285714285714,467,5.714285714285714,17.37142857142857,329,13.6,20.17142857142857,674,26.685714285714287,9.942857142857145,36.62857142857143,12.771428571428572,5.714285714285714,3.571428571428572,13.142857142857142,18.2,68.2,104.2,361,311,546,0.52,489,83,96,518,0.1669999999999999,299,243,,,,2014.0
Florida International,31.0,15.0,16.0,484,-5.4,-1.58,7.0,9.0,9.0,6.0,5.0,8.0,68.64516129032258,70.0,1250.0,24.32258064516129,54.2258064516129,449,4.903225806451613,15.516129032258064,316,15.096774193548388,22.516129032258064,0.67,24.516129032258064,11.548387096774194,36.064516129032256,10.838709677419354,7.129032258064516,4.193548387096774,14.064516129032258,18.06451612903226,67.2,101.4,415,286,529,511,446,105,108,494,178,0.3379999999999999,278,,,,2014.0
Florida State,36.0,22.0,14.0,611,12.63,8.13,9.0,9.0,12.0,5.0,6.0,6.0,70.94444444444444,66.44444444444444,1450.0,24.25,52.02777777777778,466,5.305555555555555,13.944444444444445,0.38,17.13888888888889,23.75,722,24.0,10.88888888888889,34.888888888888886,10.694444444444445,5.916666666666667,5.305555555555555,14.22222222222222,18.05555555555556,66.1,106.6,456,268,0.56,508,441,89,139,517,183,348,329,,,,2014.0
Fordham,31.0,10.0,21.0,323,-3.16,3.14,2.0,14.0,7.0,8.0,2.0,12.0,71.74193548387096,78.03225806451613,1245.0,24.64516129032258,62.64516129032258,393,7.096774193548387,23.193548387096776,306,15.35483870967742,20.93548387096774,733,22.70967741935484,14.451612903225806,37.16129032258065,12.225806451612904,6.67741935483871,4.064516129032258,11.387096774193548,19.870967741935484,69.2,103.3,334,0.37,494,488,496,96,108,0.45,136,354,245,,,,2014.0
Fresno State,39.0,21.0,18.0,538,3.59,3.75,9.0,9.0,13.0,6.0,7.0,10.0,72.74358974358974,70.48717948717949,1590.0,24.35897435897436,55.64102564102564,438,7.461538461538462,20.89743589743589,357,16.564102564102566,22.666666666666668,731,24.64102564102564,9.205128205128204,33.84615384615385,12.051282051282053,6.487179487179487,4.538461538461538,10.102564102564102,19.25641025641025,66.3,107.7,407,376,548,479,495,96,119,505,132,266,298,,,,2014.0
Furman,30.0,9.0,21.0,0.3,-17.44,-7.4,3.0,13.0,6.0,8.0,3.0,12.0,65.16666666666667,73.2,1205.0,22.666666666666668,51.333333333333336,442,5.466666666666667,16.4,333,14.366666666666667,21.1,681,22.366666666666667,8.966666666666667,31.33333333333333,9.6,4.9,2.833333333333333,13.566666666666666,16.966666666666665,65.5,99.1,411,319,531,475,424,75,76,495,181,278,0.28,,,,2014.0
Gardner-Webb,33.0,18.0,15.0,545,-7.33,-6.9,10.0,6.0,8.0,5.0,7.0,9.0,73.48484848484848,69.96969696969697,1360.0,25.69696969696969,57.42424242424242,447,5.303030303030303,15.636363636363637,339,16.78787878787879,24.454545454545453,686,23.666666666666668,12.151515151515152,35.81818181818182,15.090909090909092,7.636363636363637,3.1515151515151514,12.272727272727272,18.393939393939394,67.3,106.0,426,272,532,511,0.5870000000000001,0.11,79,494,151,337,292,,,,2014.0
George Mason,31.0,11.0,20.0,355,2.03,4.58,5.0,12.0,6.0,8.0,4.0,8.0,69.48387096774194,72.03225806451613,1255.0,24.387096774193548,55.45161290322581,0.44,4.935483870967742,14.03225806451613,352,15.774193548387096,22.258064516129032,709,23.677419354838708,10.96774193548387,34.645161290322584,10.935483870967742,5.258064516129032,3.4838709677419355,13.580645161290322,20.93548387096774,67.7,101.5,401,253,526,507,0.4479999999999999,77,0.0969999999999999,484,171,317,284,,,,2014.0
George Washington,33.0,24.0,9.0,727,10.6,4.42,11.0,5.0,14.0,1.0,6.0,5.0,73.18181818181819,67.0,1324.0,25.424242424242426,54.90909090909091,463,5.666666666666667,15.575757575757576,364,16.666666666666668,25.60606060606061,651,25.303030303030305,11.93939393939394,37.24242424242424,13.969696969696969,7.121212121212121,4.090909090909091,12.969696969696969,18.03030303030303,68.0,107.3,466,284,546,525,0.5489999999999999,104,0.1119999999999999,515,162,351,304,11.0,R64,EAST,2014.0
Georgetown,33.0,18.0,15.0,545,10.96,8.27,8.0,10.0,13.0,3.0,2.0,9.0,71.03030303030303,68.33333333333333,1330.0,24.27272727272728,52.81818181818182,0.46,5.454545454545454,16.454545454545453,331,17.03030303030303,23.63636363636364,721,23.181818181818183,10.181818181818182,33.36363636363637,13.06060606060606,6.0606060606060606,4.2727272727272725,11.727272727272728,22.060606060606062,65.0,108.4,448,312,555,505,0.5379999999999999,92,129,511,155,319,322,,,,2014.0
Georgia,34.0,20.0,14.0,588,7.9,5.78,12.0,6.0,15.0,3.0,4.0,7.0,68.91176470588235,66.79411764705883,1369.0,22.558823529411764,51.1764705882353,441,4.911764705882353,14.058823529411764,349,18.88235294117647,27.676470588235293,682,25.23529411764705,11.794117647058824,37.02941176470589,10.029411764705882,5.088235294117647,4.647058823529412,13.117647058823527,18.823529411764707,65.2,105.0,541,275,536,0.5329999999999999,445,78,131,489,0.1689999999999999,353,369,,,,2014.0
Georgia Southern,34.0,15.0,19.0,441,-11.44,-8.6,6.0,10.0,7.0,6.0,5.0,11.0,70.76470588235294,70.44117647058823,1375.0,24.705882352941178,56.6764705882353,436,7.117647058823529,21.058823529411764,338,14.235294117647058,21.5,662,24.264705882352946,10.941176470588236,35.205882352941174,9.617647058823527,6.852941176470588,1.6470588235294117,11.911764705882351,17.323529411764707,67.1,104.2,379,372,529,499,389,0.1009999999999999,46,499,151,304,251,,,,2014.0
Georgia State,34.0,25.0,9.0,735,6.04,-2.56,17.0,1.0,13.0,0.0,10.0,7.0,77.67647058823529,68.52941176470588,1380.0,26.47058823529412,56.55882352941177,468,7.411764705882353,19.764705882352946,375,17.323529411764707,22.264705882352946,778,23.47058823529412,8.117647058823529,31.58823529411765,13.264705882352942,7.647058823529412,4.911764705882353,7.882352941176471,17.294117647058822,65.8,116.3,394,349,579,466,501,115,148,534,105,252,306,,,,2014.0
Georgia Tech,33.0,16.0,17.0,485,5.12,5.24,6.0,12.0,10.0,7.0,5.0,7.0,66.66666666666667,66.78787878787878,1335.0,24.12121212121212,55.96969696969697,431,5.242424242424242,16.636363636363637,315,13.181818181818182,19.27272727272728,684,24.666666666666668,11.303030303030305,35.96969696969697,13.151515151515152,5.181818181818182,4.242424242424242,12.090909090909092,17.757575757575758,64.8,101.8,344,297,512,0.52,545,79,115,478,157,327,236,,,,2014.0
Gonzaga,36.0,29.0,7.0,806,15.56,5.36,15.0,3.0,15.0,0.0,8.0,4.0,76.69444444444444,65.88888888888889,1421.0,27.0,54.52777777777778,495,7.083333333333333,17.86111111111111,397,15.61111111111111,22.02777777777778,709,26.33333333333333,9.52777777777778,35.861111111111114,14.583333333333334,6.527777777777778,3.9444444444444446,11.63888888888889,18.30555555555556,68.1,114.1,404,328,0.59,523,0.54,0.0969999999999999,102,0.56,152,306,286,8.0,R32,WEST,2014.0
Grambling,29.0,5.0,24.0,172,-24.61,-9.05,3.0,15.0,3.0,8.0,1.0,15.0,65.62068965517241,79.86206896551724,1160.0,22.310344827586206,54.3448275862069,411,6.172413793103448,19.103448275862068,323,14.827586206896552,22.24137931034483,667,20.20689655172414,10.96551724137931,31.17241379310345,10.379310344827584,6.103448275862069,2.0689655172413794,14.89655172413793,19.20689655172414,69.0,95.1,409,352,505,466,465,88,55,467,187,308,273,,,,2014.0
Grand Canyon,30.0,15.0,15.0,0.5,-6.4,-3.51,10.0,6.0,8.0,4.0,5.0,9.0,72.1,71.73333333333333,1205.0,22.366666666666667,51.63333333333333,433,6.866666666666666,19.6,0.35,20.5,27.7,0.74,25.766666666666666,9.466666666666669,35.233333333333334,12.866666666666667,4.033333333333333,2.7,12.7,20.133333333333333,67.8,105.9,536,0.38,556,507,575,59,67,0.5,0.1639999999999999,284,397,,,,2014.0
Green Bay,31.0,24.0,7.0,774,7.18,0.11,14.0,2.0,13.0,4.0,9.0,2.0,74.3225806451613,64.48387096774194,1250.0,26.225806451612904,55.32258064516129,474,4.838709677419355,13.67741935483871,354,17.032258064516128,24.225806451612904,703,25.580645161290324,11.161290322580646,36.74193548387097,15.258064516129032,7.161290322580645,7.193548387096774,12.67741935483871,16.774193548387096,67.7,108.8,438,247,556,522,0.5820000000000001,105,187,518,159,0.3389999999999999,308,,,,2014.0
Hampton,31.0,18.0,13.0,581,-5.17,-7.91,13.0,4.0,9.0,3.0,8.0,7.0,72.96774193548387,70.2258064516129,1275.0,24.096774193548388,57.45161290322581,419,5.516129032258065,17.225806451612904,0.32,19.258064516129032,29.32258064516129,657,25.12903225806452,12.709677419354838,37.83870967741935,11.838709677419354,7.548387096774194,5.935483870967742,14.741935483870968,23.741935483870968,71.1,99.8,0.51,0.3,511,493,491,103,154,467,171,331,335,,,,2014.0
Hartford,33.0,17.0,16.0,515,-6.63,-6.18,10.0,6.0,9.0,3.0,7.0,9.0,65.51515151515152,65.96969696969697,1325.0,22.151515151515152,48.27272727272727,459,8.030303030303031,21.33333333333333,376,13.181818181818182,18.75757575757576,703,20.57575757575757,6.96969696969697,27.545454545454547,12.181818181818182,5.606060606060606,2.060606060606061,13.87878787878788,19.151515151515152,63.7,102.5,389,442,573,0.4639999999999999,0.55,88,0.06,542,195,0.24,273,,,,2014.0
Harvard,32.0,27.0,5.0,844,10.79,-0.47,13.0,1.0,11.0,1.0,11.0,3.0,73.21875,61.0,1300.0,24.5625,52.84375,465,5.75,14.9375,385,18.34375,25.34375,724,23.65625,10.46875,34125,14.03125,7.59375,4.84375,11.40625,17.6875,64.6,111.6,0.48,283,564,521,0.5710000000000001,0.1159999999999999,134,519,0.15,0.3279999999999999,347,12.0,R32,EAST,2014.0
Hawaii,31.0,20.0,11.0,645,3.43,-1.68,9.0,7.0,14.0,5.0,6.0,4.0,79.96774193548387,73.2258064516129,1255.0,27.93548387096774,59.0,473,5.709677419354839,17.032258064516128,335,18.387096774193548,25.451612903225808,722,23.193548387096776,12.741935483870968,35.935483870967744,14.096774193548388,6.129032258064516,3.548387096774193,11.806451612903226,19.483870967741936,69.3,114.0,431,289,562,0.5329999999999999,505,87,94,522,142,376,312,,,,2014.0
High Point,31.0,16.0,15.0,516,-8.23,-5.23,12.0,4.0,10.0,3.0,6.0,11.0,71.06451612903226,72.6774193548387,1245.0,25.83870967741936,54.774193548387096,472,6.032258064516129,15.64516129032258,386,13.35483870967742,18.0,742,22.12903225806452,9.64516129032258,31.774193548387096,14.67741935483871,5.935483870967742,3.4838709677419355,12.03225806451613,17.161290322580644,65.5,108.0,329,286,561,493,568,0.09,0.1,527,0.16,306,244,,,,2014.0
